case:concept:name,concept:name,time:timestamp
1054,End Claim,2023-01-24 21:21:00
1055,Start Claim,2023-02-03 11:03:00
1055,Review Driving History,2023-02-03 11:12:00
1055,Validate Claim Data,2023-02-03 11:13:00
1055,Check Credit Score,2023-02-03 11:13:00
1055,Evaluate Past Accidents,2023-02-03 11:27:00
1055,Check DUI and Speeding,2023-02-03 11:28:00
1055,Claim Approved or Rejected,2023-02-03 11:38:00
1055,Make Claim Decision,2023-02-03 11:45:00
1055,End Claim,2023-02-03 12:07:00
1056,Start Claim,2023-01-17 16:57:00
1056,Validate Claim Data,2023-01-17 17:01:00
1056,Check Credit Score,2023-01-17 17:05:00
1056,Check DUI and Speeding,2023-01-17 17:12:00
1056,Review Driving History,2023-01-17 17:15:00
1056,Make Claim Decision,2023-01-17 17:21:00
1056,Evaluate Past Accidents,2023-01-17 17:25:00
1056,End Claim,2023-01-17 17:45:00
1056,Claim Approved or Rejected,2023-01-17 17:53:00
1057,Start Claim,2023-01-17 23:24:00
1057,Validate Claim Data,2023-01-17 23:27:00
1057,Review Driving History,2023-01-17 23:33:00
1057,Check Credit Score,2023-01-17 23:38:00
1057,Check DUI and Speeding,2023-01-17 23:44:00
1057,Evaluate Past Accidents,2023-01-17 23:48:00
1057,Make Claim Decision,2023-01-18 00:24:00
1057,Claim Approved or Rejected,2023-01-18 00:27:00
1057,End Claim,2023-01-18 00:36:00
1058,Start Claim,2023-01-21 06:32:00
1058,Validate Claim Data,2023-01-21 06:38:00
1058,Check Credit Score,2023-01-21 06:40:00
1058,Review Driving History,2023-01-21 06:41:00
1058,Evaluate Past Accidents,2023-01-21 06:56:00
1058,Check DUI and Speeding,2023-01-21 06:57:00
1058,Make Claim Decision,2023-01-21 07:08:00
1058,Claim Approved or Rejected,2023-01-21 07:21:00
1058,End Claim,2023-01-21 07:36:00
1059,Start Claim,2023-01-23 22:12:00
1059,Check Credit Score,2023-01-23 22:18:00
1059,Validate Claim Data,2023-01-23 22:22:00
1059,Evaluate Past Accidents,2023-01-23 22:28:00
1059,Review Driving History,2023-01-23 22:36:00
1059,Check DUI and Speeding,2023-01-23 22:47:00
1059,Claim Approved or Rejected,2023-01-23 22:47:00
1059,End Claim,2023-01-23 22:52:00
1059,Make Claim Decision,2023-01-23 23:06:00
106,Start Claim,2023-02-01 07:27:00
106,Validate Claim Data,2023-02-01 07:30:00
106,Check Credit Score,2023-02-01 07:33:00
106,Claim Approved or Rejected,2023-02-01 07:48:00
106,Review Driving History,2023-02-01 07:54:00
106,Make Claim Decision,2023-02-01 07:57:00
106,Evaluate Past Accidents,2023-02-01 08:03:00
106,End Claim,2023-02-01 08:07:00
106,Check DUI and Speeding,2023-02-01 08:17:00
1060,Start Claim,2023-01-03 18:16:00
1060,Validate Claim Data,2023-01-03 18:26:00
1060,Check Credit Score,2023-01-03 18:32:00
1060,Evaluate Past Accidents,2023-01-03 18:36:00
1060,End Claim,2023-01-03 18:40:00
1060,Review Driving History,2023-01-03 18:46:00
1060,Check DUI and Speeding,2023-01-03 19:01:00
1060,Claim Approved or Rejected,2023-01-03 19:05:00
1060,Make Claim Decision,2023-01-03 19:10:00
1061,Start Claim,2023-01-22 16:10:00
1061,Validate Claim Data,2023-01-22 16:15:00
1061,Check Credit Score,2023-01-22 16:22:00
1061,Review Driving History,2023-01-22 16:34:00
1061,End Claim,2023-01-22 16:34:00
1061,Check DUI and Speeding,2023-01-22 16:35:00
1061,Claim Approved or Rejected,2023-01-22 16:38:00
1061,Evaluate Past Accidents,2023-01-22 16:50:00
1061,Make Claim Decision,2023-01-22 16:58:00
1062,Start Claim,2023-01-15 16:06:00
1062,Validate Claim Data,2023-01-15 16:09:00
1062,Check Credit Score,2023-01-15 16:14:00
1062,Review Driving History,2023-01-15 16:15:00
1062,Check DUI and Speeding,2023-01-15 16:36:00
1062,Evaluate Past Accidents,2023-01-15 16:42:00
1062,Make Claim Decision,2023-01-15 17:00:00
1062,Claim Approved or Rejected,2023-01-15 17:02:00
1062,End Claim,2023-01-15 17:26:00
1063,Start Claim,2023-01-10 15:01:00
1063,Validate Claim Data,2023-01-10 15:10:00
1063,Review Driving History,2023-01-10 15:13:00
1063,Check DUI and Speeding,2023-01-10 15:16:00
1063,Check Credit Score,2023-01-10 15:21:00
1063,Evaluate Past Accidents,2023-01-10 15:33:00
1063,Claim Approved or Rejected,2023-01-10 15:43:00
1063,Make Claim Decision,2023-01-10 15:49:00
1063,End Claim,2023-01-10 16:05:00
1064,Start Claim,2023-01-05 09:44:00
1064,Validate Claim Data,2023-01-05 09:51:00
1064,Check Credit Score,2023-01-05 09:56:00
1064,Evaluate Past Accidents,2023-01-05 10:00:00
1064,Review Driving History,2023-01-05 10:02:00
1064,End Claim,2023-01-05 10:16:00
1064,Check DUI and Speeding,2023-01-05 10:29:00
1064,Make Claim Decision,2023-01-05 10:32:00
1064,Claim Approved or Rejected,2023-01-05 10:33:00
1065,Start Claim,2023-01-27 09:37:00
1065,Validate Claim Data,2023-01-27 09:42:00
1065,Check Credit Score,2023-01-27 09:43:00
1065,Evaluate Past Accidents,2023-01-27 09:49:00
1065,Review Driving History,2023-01-27 10:01:00
1065,Check DUI and Speeding,2023-01-27 10:27:00
1065,Make Claim Decision,2023-01-27 10:31:00
1065,End Claim,2023-01-27 10:33:00
1065,Claim Approved or Rejected,2023-01-27 10:40:00
1066,Start Claim,2023-01-22 05:17:00
1066,Validate Claim Data,2023-01-22 05:21:00
1066,Check Credit Score,2023-01-22 05:29:00
1066,Review Driving History,2023-01-22 05:32:00
1066,Check DUI and Speeding,2023-01-22 05:32:00
1066,Claim Approved or Rejected,2023-01-22 05:52:00
1066,Make Claim Decision,2023-01-22 05:53:00
1066,Evaluate Past Accidents,2023-01-22 05:57:00
1066,End Claim,2023-01-22 06:21:00
1067,Start Claim,2023-02-03 04:29:00
1067,Check Credit Score,2023-02-03 04:37:00
1067,Validate Claim Data,2023-02-03 04:39:00
1067,Check DUI and Speeding,2023-02-03 04:44:00
1067,Make Claim Decision,2023-02-03 04:47:00
1067,Evaluate Past Accidents,2023-02-03 04:49:00
1067,Review Driving History,2023-02-03 04:56:00
1067,Claim Approved or Rejected,2023-02-03 04:57:00
1067,End Claim,2023-02-03 05:17:00
1068,Start Claim,2023-01-15 17:27:00
1068,Validate Claim Data,2023-01-15 17:30:00
1068,Check Credit Score,2023-01-15 17:37:00
1068,Review Driving History,2023-01-15 17:42:00
1068,Make Claim Decision,2023-01-15 17:45:00
1068,Evaluate Past Accidents,2023-01-15 17:47:00
1068,Check DUI and Speeding,2023-01-15 18:12:00
1068,Claim Approved or Rejected,2023-01-15 18:30:00
1068,End Claim,2023-01-15 18:47:00
1069,Start Claim,2023-01-26 01:29:00
1069,Validate Claim Data,2023-01-26 01:38:00
1069,Review Driving History,2023-01-26 01:44:00
1069,Check Credit Score,2023-01-26 01:47:00
1069,End Claim,2023-01-26 01:53:00
1069,Evaluate Past Accidents,2023-01-26 02:09:00
1069,Make Claim Decision,2023-01-26 02:17:00
1069,Claim Approved or Rejected,2023-01-26 02:18:00
1069,Check DUI and Speeding,2023-01-26 02:19:00
107,Start Claim,2023-01-28 11:20:00
107,Validate Claim Data,2023-01-28 11:27:00
107,Review Driving History,2023-01-28 11:29:00
107,Evaluate Past Accidents,2023-01-28 11:36:00
107,Check Credit Score,2023-01-28 11:38:00
107,Check DUI and Speeding,2023-01-28 11:40:00
107,Make Claim Decision,2023-01-28 11:50:00
107,Claim Approved or Rejected,2023-01-28 12:02:00
107,End Claim,2023-01-28 12:24:00
1070,Start Claim,2023-01-15 21:54:00
1070,Validate Claim Data,2023-01-15 21:58:00
1070,Review Driving History,2023-01-15 22:03:00
1070,Check Credit Score,2023-01-15 22:12:00
1070,Claim Approved or Rejected,2023-01-15 22:22:00
1070,Make Claim Decision,2023-01-15 22:30:00
1070,Evaluate Past Accidents,2023-01-15 22:34:00
1070,Check DUI and Speeding,2023-01-15 22:44:00
1070,End Claim,2023-01-15 22:58:00
1071,Start Claim,2023-01-22 05:40:00
1071,Validate Claim Data,2023-01-22 05:49:00
1071,Check Credit Score,2023-01-22 05:52:00
1071,Evaluate Past Accidents,2023-01-22 05:52:00
1071,Review Driving History,2023-01-22 05:55:00
1071,End Claim,2023-01-22 06:04:00
1071,Make Claim Decision,2023-01-22 06:10:00
1071,Claim Approved or Rejected,2023-01-22 06:29:00
1071,Check DUI and Speeding,2023-01-22 06:30:00
1072,Start Claim,2023-01-27 02:57:00
1072,Validate Claim Data,2023-01-27 03:04:00
1072,Review Driving History,2023-01-27 03:06:00
1072,Check Credit Score,2023-01-27 03:17:00
1072,End Claim,2023-01-27 03:21:00
1072,Evaluate Past Accidents,2023-01-27 03:37:00
1072,Check DUI and Speeding,2023-01-27 03:47:00
1072,Make Claim Decision,2023-01-27 03:51:00
1072,Claim Approved or Rejected,2023-01-27 04:00:00
1073,Start Claim,2023-01-23 21:15:00
1073,Validate Claim Data,2023-01-23 21:24:00
1073,Check Credit Score,2023-01-23 21:27:00
1073,Review Driving History,2023-01-23 21:27:00
1073,Evaluate Past Accidents,2023-01-23 21:27:00
1073,Make Claim Decision,2023-01-23 21:33:00
1073,End Claim,2023-01-23 21:39:00
1073,Check DUI and Speeding,2023-01-23 21:45:00
1073,Claim Approved or Rejected,2023-01-23 22:25:00
1074,Start Claim,2023-01-21 04:33:00
1074,Validate Claim Data,2023-01-21 04:40:00
1074,Check Credit Score,2023-01-21 04:51:00
1074,Review Driving History,2023-01-21 05:03:00
1074,Make Claim Decision,2023-01-21 05:09:00
1074,Evaluate Past Accidents,2023-01-21 05:13:00
1074,Check DUI and Speeding,2023-01-21 05:13:00
1074,Claim Approved or Rejected,2023-01-21 05:15:00
1074,End Claim,2023-01-21 05:45:00
1075,Start Claim,2023-01-09 19:52:00
1075,Validate Claim Data,2023-01-09 20:01:00
1075,Check Credit Score,2023-01-09 20:04:00
1075,Check DUI and Speeding,2023-01-09 20:07:00
1075,Make Claim Decision,2023-01-09 20:10:00
1075,Evaluate Past Accidents,2023-01-09 20:12:00
1075,Review Driving History,2023-01-09 20:16:00
1075,Claim Approved or Rejected,2023-01-09 20:27:00
1075,End Claim,2023-01-09 20:32:00
1076,Start Claim,2023-02-02 06:33:00
1076,Validate Claim Data,2023-02-02 06:36:00
1076,Check Credit Score,2023-02-02 06:39:00
1076,Evaluate Past Accidents,2023-02-02 06:49:00
1076,Review Driving History,2023-02-02 06:51:00
1076,Check DUI and Speeding,2023-02-02 06:53:00
1076,Claim Approved or Rejected,2023-02-02 07:08:00
1076,Make Claim Decision,2023-02-02 07:27:00
1076,End Claim,2023-02-02 07:37:00
1077,Start Claim,2023-01-08 22:52:00
1077,Validate Claim Data,2023-01-08 22:55:00
1077,Check Credit Score,2023-01-08 23:02:00
1077,Review Driving History,2023-01-08 23:19:00
1077,Claim Approved or Rejected,2023-01-08 23:20:00
1077,Evaluate Past Accidents,2023-01-08 23:24:00
1077,Make Claim Decision,2023-01-08 23:28:00
1077,Check DUI and Speeding,2023-01-08 23:42:00
1077,End Claim,2023-01-09 00:12:00
1078,Start Claim,2023-01-11 01:16:00
1078,Validate Claim Data,2023-01-11 01:21:00
1078,Check Credit Score,2023-01-11 01:22:00
1078,Evaluate Past Accidents,2023-01-11 01:28:00
1078,Claim Approved or Rejected,2023-01-11 01:37:00
1078,Review Driving History,2023-01-11 01:40:00
1078,Check DUI and Speeding,2023-01-11 02:06:00
1078,Make Claim Decision,2023-01-11 02:16:00
1078,End Claim,2023-01-11 02:36:00
1079,Start Claim,2023-01-22 23:23:00
1079,Validate Claim Data,2023-01-22 23:30:00
1079,Check Credit Score,2023-01-22 23:31:00
1079,Check DUI and Speeding,2023-01-22 23:43:00
1079,Review Driving History,2023-01-22 23:47:00
1079,Evaluate Past Accidents,2023-01-22 23:51:00
1079,Claim Approved or Rejected,2023-01-23 00:05:00
1079,Make Claim Decision,2023-01-23 00:11:00
1079,End Claim,2023-01-23 00:11:00
108,Start Claim,2023-01-20 07:59:00
108,Validate Claim Data,2023-01-20 08:06:00
108,Check Credit Score,2023-01-20 08:19:00
108,Review Driving History,2023-01-20 08:23:00
108,Evaluate Past Accidents,2023-01-20 08:23:00
108,End Claim,2023-01-20 08:23:00
108,Check DUI and Speeding,2023-01-20 08:34:00
108,Claim Approved or Rejected,2023-01-20 08:41:00
108,Make Claim Decision,2023-01-20 08:53:00
1080,Start Claim,2023-01-14 08:17:00
1080,Review Driving History,2023-01-14 08:26:00
1080,Validate Claim Data,2023-01-14 08:27:00
1080,Check Credit Score,2023-01-14 08:37:00
1080,Make Claim Decision,2023-01-14 08:41:00
1080,Check DUI and Speeding,2023-01-14 08:42:00
1080,Evaluate Past Accidents,2023-01-14 08:57:00
1080,End Claim,2023-01-14 08:57:00
1080,Claim Approved or Rejected,2023-01-14 09:13:00
1081,Start Claim,2023-01-11 06:23:00
1081,Validate Claim Data,2023-01-11 06:29:00
1081,Check Credit Score,2023-01-11 06:35:00
1081,Review Driving History,2023-01-11 06:38:00
1081,Check DUI and Speeding,2023-01-11 06:38:00
1081,Evaluate Past Accidents,2023-01-11 06:47:00
1081,Make Claim Decision,2023-01-11 07:17:00
1081,Claim Approved or Rejected,2023-01-11 07:33:00
1081,End Claim,2023-01-11 07:43:00
1082,Start Claim,2023-01-08 14:27:00
1082,Validate Claim Data,2023-01-08 14:34:00
1082,Check Credit Score,2023-01-08 14:41:00
1082,Review Driving History,2023-01-08 14:45:00
1082,Evaluate Past Accidents,2023-01-08 14:51:00
1082,End Claim,2023-01-08 14:51:00
1082,Make Claim Decision,2023-01-08 14:57:00
1082,Check DUI and Speeding,2023-01-08 15:12:00
1082,Claim Approved or Rejected,2023-01-08 15:30:00
1083,Start Claim,2023-01-26 09:02:00
1083,Validate Claim Data,2023-01-26 09:05:00
1083,Check Credit Score,2023-01-26 09:10:00
1083,Review Driving History,2023-01-26 09:26:00
1083,Evaluate Past Accidents,2023-01-26 09:26:00
1083,Make Claim Decision,2023-01-26 09:32:00
1083,Check DUI and Speeding,2023-01-26 09:37:00
1083,Claim Approved or Rejected,2023-01-26 10:12:00
1083,End Claim,2023-01-26 10:14:00
1084,Start Claim,2023-01-03 03:24:00
1084,Check Credit Score,2023-01-03 03:30:00
1084,Validate Claim Data,2023-01-03 03:33:00
1084,Claim Approved or Rejected,2023-01-03 03:45:00
1084,Evaluate Past Accidents,2023-01-03 03:48:00
1084,Check DUI and Speeding,2023-01-03 03:49:00
1084,Review Driving History,2023-01-03 03:51:00
1084,Make Claim Decision,2023-01-03 04:12:00
1084,End Claim,2023-01-03 04:28:00
1085,Start Claim,2023-01-04 19:35:00
1085,Validate Claim Data,2023-01-04 19:45:00
1085,Check Credit Score,2023-01-04 19:45:00
1085,Make Claim Decision,2023-01-04 19:59:00
1085,Review Driving History,2023-01-04 20:05:00
1085,Evaluate Past Accidents,2023-01-04 20:07:00
1085,Check DUI and Speeding,2023-01-04 20:15:00
1085,End Claim,2023-01-04 20:23:00
1085,Claim Approved or Rejected,2023-01-04 20:45:00
1086,Start Claim,2023-01-06 01:40:00
1086,Validate Claim Data,2023-01-06 01:45:00
1086,Review Driving History,2023-01-06 01:49:00
1086,Check Credit Score,2023-01-06 01:52:00
1086,Evaluate Past Accidents,2023-01-06 01:52:00
1086,Make Claim Decision,2023-01-06 02:10:00
1086,Check DUI and Speeding,2023-01-06 02:15:00
1086,Claim Approved or Rejected,2023-01-06 02:22:00
1086,End Claim,2023-01-06 02:36:00
1087,Start Claim,2023-01-10 10:16:00
1087,Check Credit Score,2023-01-10 10:22:00
1087,Validate Claim Data,2023-01-10 10:25:00
1087,Evaluate Past Accidents,2023-01-10 10:44:00
1087,Claim Approved or Rejected,2023-01-10 10:44:00
1087,Review Driving History,2023-01-10 10:46:00
1087,Make Claim Decision,2023-01-10 10:52:00
1087,Check DUI and Speeding,2023-01-10 10:56:00
1087,End Claim,2023-01-10 11:04:00
1088,Start Claim,2023-01-26 09:55:00
1088,Review Driving History,2023-01-26 10:04:00
1088,Validate Claim Data,2023-01-26 10:05:00
1088,Check Credit Score,2023-01-26 10:15:00
1088,Make Claim Decision,2023-01-26 10:25:00
1088,Evaluate Past Accidents,2023-01-26 10:35:00
1088,Check DUI and Speeding,2023-01-26 10:35:00
1088,Claim Approved or Rejected,2023-01-26 10:37:00
1088,End Claim,2023-01-26 10:51:00
1089,Start Claim,2023-02-03 17:09:00
1089,Validate Claim Data,2023-02-03 17:12:00
1089,Review Driving History,2023-02-03 17:21:00
1089,Check Credit Score,2023-02-03 17:23:00
1089,Make Claim Decision,2023-02-03 17:27:00
1089,Evaluate Past Accidents,2023-02-03 17:29:00
1089,End Claim,2023-02-03 17:41:00
1089,Check DUI and Speeding,2023-02-03 17:54:00
1089,Claim Approved or Rejected,2023-02-03 18:12:00
109,Start Claim,2023-01-04 01:36:00
109,Validate Claim Data,2023-01-04 01:41:00
109,Review Driving History,2023-01-04 01:54:00
109,Check Credit Score,2023-01-04 01:56:00
109,Claim Approved or Rejected,2023-01-04 01:57:00
109,Check DUI and Speeding,2023-01-04 02:06:00
109,Evaluate Past Accidents,2023-01-04 02:12:00
109,Make Claim Decision,2023-01-04 02:24:00
109,End Claim,2023-01-04 02:24:00
1090,Start Claim,2023-01-25 01:39:00
1090,Validate Claim Data,2023-01-25 01:45:00
1090,Check Credit Score,2023-01-25 01:51:00
1090,Evaluate Past Accidents,2023-01-25 01:51:00
1090,Claim Approved or Rejected,2023-01-25 02:00:00
1090,Review Driving History,2023-01-25 02:06:00
1090,Make Claim Decision,2023-01-25 02:15:00
1090,End Claim,2023-01-25 02:19:00
1090,Check DUI and Speeding,2023-01-25 02:24:00
1091,Start Claim,2023-01-19 16:02:00
1091,Validate Claim Data,2023-01-19 16:10:00
1091,Check Credit Score,2023-01-19 16:10:00
1091,Review Driving History,2023-01-19 16:14:00
1091,Evaluate Past Accidents,2023-01-19 16:42:00
1091,Check DUI and Speeding,2023-01-19 16:42:00
1091,Make Claim Decision,2023-01-19 16:44:00
1091,Claim Approved or Rejected,2023-01-19 17:05:00
1091,End Claim,2023-01-19 17:22:00
1092,Start Claim,2023-02-03 16:25:00
1092,Check Credit Score,2023-02-03 16:31:00
1092,Validate Claim Data,2023-02-03 16:34:00
1092,Make Claim Decision,2023-02-03 16:49:00
1092,Review Driving History,2023-02-03 16:55:00
1092,End Claim,2023-02-03 16:57:00
1092,Evaluate Past Accidents,2023-02-03 17:05:00
1092,Check DUI and Speeding,2023-02-03 17:05:00
1092,Claim Approved or Rejected,2023-02-03 17:21:00
1093,Start Claim,2023-01-29 21:27:00
1093,Validate Claim Data,2023-01-29 21:37:00
1093,Check Credit Score,2023-01-29 21:39:00
1093,Review Driving History,2023-01-29 21:48:00
1093,Check DUI and Speeding,2023-01-29 21:52:00
1093,End Claim,2023-01-29 21:59:00
1093,Evaluate Past Accidents,2023-01-29 22:03:00
1093,Make Claim Decision,2023-01-29 22:09:00
1093,Claim Approved or Rejected,2023-01-29 22:30:00
1094,Start Claim,2023-01-04 14:23:00
1094,Validate Claim Data,2023-01-04 14:30:00
1094,Check Credit Score,2023-01-04 14:35:00
1094,Evaluate Past Accidents,2023-01-04 14:47:00
1094,Check DUI and Speeding,2023-01-04 14:48:00
1094,Review Driving History,2023-01-04 14:50:00
1094,Claim Approved or Rejected,2023-01-04 14:58:00
1094,Make Claim Decision,2023-01-04 14:59:00
1094,End Claim,2023-01-04 15:03:00
1095,Start Claim,2023-02-01 17:17:00
1095,Validate Claim Data,2023-02-01 17:22:00
1095,Check Credit Score,2023-02-01 17:25:00
1095,Make Claim Decision,2023-02-01 17:35:00
1095,Review Driving History,2023-02-01 17:38:00
1095,Evaluate Past Accidents,2023-02-01 17:49:00
1095,Check DUI and Speeding,2023-02-01 17:57:00
1095,End Claim,2023-02-01 17:57:00
1095,Claim Approved or Rejected,2023-02-01 18:06:00
1096,Start Claim,2023-01-31 21:16:00
1096,Validate Claim Data,2023-01-31 21:26:00
1096,Review Driving History,2023-01-31 21:31:00
1096,Check Credit Score,2023-01-31 21:34:00
1096,Evaluate Past Accidents,2023-01-31 21:40:00
1096,Make Claim Decision,2023-01-31 21:40:00
1096,Claim Approved or Rejected,2023-01-31 21:44:00
1096,Check DUI and Speeding,2023-01-31 21:51:00
1096,End Claim,2023-01-31 22:36:00
1097,Start Claim,2023-01-25 12:36:00
1097,Validate Claim Data,2023-01-25 12:45:00
1097,Review Driving History,2023-01-25 12:45:00
1097,Check Credit Score,2023-01-25 12:56:00
1097,Evaluate Past Accidents,2023-01-25 12:56:00
